client_id,age,situation_familiale,nb_enfants,revenu_mensuel,patrimoine,anciennete_client,type_contrat,taux_endettement,montant_credit,duree_credit,historique_impayes,score_interne,defaut
8440,44,Marié,2,1672.69,99733.5,11,CDI,46.44,34970.67,180,1,325,1
8441,32,Marié,0,2457.73,79459.34,6,Indépendant,31.16,27937.51,48,0,888,0
8442,67,Célibataire,2,2551.68,61666.9,22,CDD,37.41,14376.27,180,0,768,0
8443,53,Marié,1,2998.61,0.0,9,CDI,24.96,31284.87,36,0,476,0
8444,72,Célibataire,1,2760.06,51310.1,9,CDI,25.07,21736.53,48,0,867,0
8445,25,Marié,0,2813.67,0.0,28,CDD,12.93,19244.49,180,1,734,0
8446,32,Célibataire,0,1620.48,0.0,27,CDI,44.98,24359.59,300,0,850,0
8447,20,Célibataire,1,2225.73,80801.62,25,CDD,31.46,15288.63,180,0,314,0
8448,64,Célibataire,1,1113.18,2411.02,28,CDI,41.56,25162.3,36,0,883,0
8449,30,Marié,3,2878.87,68727.73,26,CDI,38.06,1000.0,48,0,347,0
8450,58,Marié,0,1729.98,42311.84,19,CDI,23.54,53738.89,120,1,857,0
8451,51,Marié,2,3848.54,42366.16,9,CDI,41.82,36302.72,300,0,853,1
8452,41,Marié,0,800.0,35819.88,3,CDD,36.55,26051.37,300,0,593,1
8453,57,Marié,1,4424.45,69766.33,9,CDI,38.1,37134.54,120,2,476,0
8454,49,Célibataire,1,2733.55,37242.22,21,CDI,7.59,37547.46,60,0,754,0
8455,49,Marié,2,2193.5,32618.36,9,Indépendant,0.0,19417.99,48,0,804,0
8456,47,Marié,1,3050.48,65652.72,3,CDI,5.19,7602.3,24,1,865,0
8457,69,Célibataire,0,3961.99,46692.54,6,CDI,58.46,1407.3,60,1,604,0
8458,66,Célibataire,4,4386.13,4161.16,17,CDD,22.31,32182.67,120,0,526,0
8459,30,Célibataire,0,2495.53,46171.94,22,CDI,14.13,41851.85,120,0,558,0
8460,18,Célibataire,2,800.0,0.0,2,CDI,52.5,12157.62,60,0,374,0
8461,51,Célibataire,3,2415.8,49987.86,23,CDI,37.15,25305.16,300,1,383,0
8462,32,Célibataire,2,1970.43,98790.11,14,CDI,16.95,37268.41,24,0,589,0
8463,61,Marié,0,3155.65,12461.48,4,CDI,3.56,31279.02,180,0,725,0
8464,31,Célibataire,1,2086.64,83711.04,29,Retraité,31.36,28943.63,60,0,384,0
8465,74,Célibataire,2,1368.43,74595.14,8,CDI,21.28,55064.11,180,0,798,0
8466,46,Divorcé,2,1977.18,0.0,19,CDD,39.75,14553.58,180,0,892,0
8467,51,Marié,2,3865.51,54137.08,11,CDI,47.9,19240.88,180,0,482,0
8468,35,Célibataire,0,2630.29,96866.71,20,CDD,42.92,7272.56,120,1,393,0
8469,71,Marié,1,3482.82,26124.09,15,CDI,22.99,3515.59,24,0,379,0
8470,24,Célibataire,1,2086.41,24469.82,10,CDD,28.52,23689.17,36,2,463,0
8471,46,Célibataire,1,3677.14,16560.34,16,CDI,45.0,2213.22,120,0,489,0
8472,72,Célibataire,0,1631.27,59866.04,2,Indépendant,21.26,1000.0,300,1,563,0
8473,48,Veuf,0,1742.9,0.0,14,CDI,27.35,13021.19,120,0,707,0
8474,42,Marié,1,3866.77,2075.78,3,Indépendant,60.74,16214.86,240,0,388,0
8475,55,Marié,1,3821.46,15109.67,8,CDI,15.88,37578.84,240,1,321,0
8476,31,Veuf,2,800.0,0.0,7,CDD,40.53,1000.0,36,1,548,0
8477,25,Divorcé,0,3494.93,0.0,17,CDI,30.73,1000.0,60,0,459,1
8478,44,Marié,0,1160.88,14036.98,21,CDI,27.99,10470.74,180,0,468,0
8479,71,Marié,1,3564.02,36253.32,3,CDD,29.48,14023.27,60,0,345,0
8480,19,Célibataire,1,3537.28,101058.57,26,CDI,3.02,1000.0,48,1,397,0
8481,34,Célibataire,1,4076.63,91604.02,4,CDI,39.48,21359.67,240,1,318,0
8482,54,Marié,0,4203.81,68077.52,25,CDI,17.72,24871.35,120,0,448,0
8483,31,Marié,2,2735.64,135019.22,8,CDI,31.04,1000.0,120,2,811,0
8484,42,Veuf,1,2252.2,47179.01,15,CDD,21.2,28360.94,120,0,454,1
8485,73,Marié,1,2478.9,82389.26,3,CDI,25.04,29877.17,300,0,385,0
8486,47,Marié,1,2374.28,33410.9,15,Indépendant,19.95,1000.0,120,0,822,0
8487,46,Marié,2,2240.4,75836.22,28,Retraité,25.67,39283.75,12,0,639,0
8488,37,Célibataire,0,2313.27,24254.88,4,CDI,9.98,34146.95,300,0,425,0
8489,38,Marié,2,3627.29,0.0,6,CDI,61.79,10335.09,48,0,431,1
8490,70,Marié,3,1205.46,38736.2,10,Retraité,26.27,8006.25,300,0,450,0
8491,39,Marié,1,3579.95,102026.35,6,CDI,55.78,1000.0,60,0,508,0
8492,52,Marié,1,2491.57,0.0,5,CDI,24.23,1000.0,240,0,815,0
8493,54,Célibataire,1,1027.75,9178.95,28,Indépendant,26.43,11968.16,60,0,731,0
8494,33,Marié,2,3094.5,59643.26,18,CDD,15.25,17311.12,120,0,327,0
8495,67,Marié,1,946.79,73270.74,16,CDD,42.9,25890.16,60,0,693,0
8496,75,Marié,0,2586.72,88141.91,27,CDI,15.89,33073.58,180,0,822,0
8497,66,Marié,1,4620.24,90719.77,24,CDI,14.98,3328.96,180,0,754,0
8498,60,Célibataire,1,2051.76,49717.05,5,CDI,30.61,19520.51,180,0,428,0
8499,34,Célibataire,2,2125.51,110.09,18,CDI,30.02,27770.14,48,1,461,0
8500,33,Célibataire,0,3286.45,88816.92,16,CDI,19.01,30668.0,180,0,396,0
8501,75,Marié,0,3135.18,15376.51,11,CDD,35.78,11020.65,60,0,845,0
8502,72,Marié,1,3135.61,11424.76,11,CDI,0.0,27104.56,120,0,355,0
8503,19,Divorcé,0,2045.12,114361.31,12,CDI,20.54,28020.57,24,0,361,0
8504,21,Célibataire,3,2974.62,37052.38,5,CDI,8.84,42071.45,120,0,555,0
8505,38,Célibataire,2,1930.69,60180.72,18,Retraité,26.89,18756.37,180,0,847,0
8506,56,Marié,2,2966.67,87262.68,0,CDD,50.73,17311.23,48,0,448,0
8507,51,Marié,1,2370.08,53817.34,12,CDD,0.0,9240.33,60,0,763,0
8508,47,Marié,0,3263.83,53898.15,4,CDD,36.07,5591.24,180,1,421,0
8509,23,Marié,3,3404.25,114107.02,0,CDI,23.44,13479.34,60,1,810,0
8510,34,Marié,4,2935.49,11271.08,2,Retraité,19.91,1000.0,240,1,742,0
8511,56,Célibataire,0,1730.88,56007.63,2,CDI,41.89,12645.47,36,0,806,0
8512,42,Divorcé,0,992.2,65564.31,14,CDI,0.0,1000.0,60,0,421,0
8513,22,Célibataire,0,1367.42,0.0,14,Retraité,15.61,1000.0,120,0,455,0
8514,22,Marié,1,1526.61,21541.79,21,CDI,12.31,5901.05,60,0,423,0
8515,37,Marié,1,5491.67,0.0,3,Indépendant,3.66,26289.11,60,1,476,0
8516,33,Marié,1,3159.29,85842.14,7,CDI,35.82,29076.38,120,1,894,0
8517,68,Célibataire,1,2726.49,53876.15,2,CDI,29.23,18536.01,240,0,404,0
8518,58,Célibataire,0,1946.91,43503.84,7,Retraité,36.76,20759.94,120,0,354,0
8519,54,Marié,2,3437.54,40953.5,28,Retraité,38.81,28609.2,120,1,557,0
8520,57,Célibataire,1,2307.46,94487.62,11,Retraité,45.02,14035.91,180,0,741,0
8521,26,Célibataire,3,2841.99,45477.17,22,CDI,35.23,22996.43,60,0,325,0
8522,22,Marié,0,3099.05,62026.48,17,CDD,23.23,5375.85,12,0,605,0
8523,59,Marié,1,2916.72,17404.57,27,CDI,36.76,26093.95,240,1,329,0
8524,74,Marié,0,2568.29,85214.36,12,CDD,25.64,17499.91,60,1,441,1
8525,19,Célibataire,0,1485.41,91956.82,29,CDD,44.49,24342.49,180,0,314,0
8526,26,Marié,1,2559.88,0.0,7,Retraité,44.8,14800.63,120,0,492,0
8527,60,Célibataire,2,3586.37,29077.83,16,Indépendant,16.93,40255.58,120,1,645,0
8528,53,Divorcé,2,3254.07,10633.33,8,CDI,6.31,39156.77,180,0,350,0
8529,39,Marié,0,2817.91,57808.34,6,CDI,17.99,38969.29,60,1,414,0
8530,39,Marié,1,3315.24,55315.34,21,CDI,50.36,1000.0,12,0,825,0
8531,39,Divorcé,0,1302.48,74542.12,23,CDI,62.23,25552.5,300,0,604,0
8532,51,Célibataire,3,2339.87,22686.44,29,CDI,4.24,44855.98,180,1,601,0
8533,72,Célibataire,1,2459.05,46358.64,24,CDI,45.26,20799.57,120,0,625,0
8534,46,Marié,1,1428.91,33276.21,14,Indépendant,18.31,24444.23,240,0,738,0
8535,55,Célibataire,2,3014.77,0.0,28,CDI,21.63,23622.21,240,0,412,0
8536,63,Marié,0,3182.78,3965.55,23,CDI,48.65,52376.56,240,0,320,0
8537,50,Célibataire,2,2664.12,0.0,21,CDI,35.61,30581.87,36,0,805,0
8538,35,Divorcé,1,2700.96,100453.61,15,CDI,45.69,35521.81,180,0,897,0
8539,24,Marié,1,1905.15,0.0,19,CDI,24.0,19227.48,60,0,765,0
8540,18,Célibataire,1,1915.36,34419.11,24,CDD,46.76,29680.81,12,0,568,0
8541,50,Marié,2,1137.59,111726.76,7,Indépendant,25.98,14748.58,48,0,466,0
8542,18,Célibataire,1,2314.78,28110.81,23,Retraité,30.49,47081.83,120,1,429,0
8543,41,Célibataire,0,1903.45,84144.93,15,Indépendant,38.47,5856.15,240,0,640,0
8544,21,Célibataire,1,1697.15,33083.37,18,CDI,24.5,2609.15,120,0,894,0
8545,21,Marié,0,2555.41,61257.98,15,CDI,60.33,1587.86,120,0,682,0
8546,35,Marié,2,2129.19,39156.59,25,CDD,16.79,25302.34,60,3,855,0
8547,44,Marié,2,1092.67,169.3,24,CDI,40.94,49220.86,48,0,895,1
8548,60,Célibataire,1,1945.9,125682.79,13,CDI,23.17,20814.48,120,2,393,0
8549,49,Veuf,2,2367.56,89382.08,22,CDI,42.33,56032.3,60,0,676,0
8550,50,Marié,0,1402.79,41065.28,15,CDI,32.83,41004.96,120,0,338,0
8551,45,Célibataire,0,2851.08,12493.36,0,CDI,42.23,29370.84,120,0,537,0
8552,59,Marié,1,2575.63,15196.53,17,Indépendant,16.2,2912.55,60,1,414,0
8553,58,Marié,0,1625.25,37147.64,26,CDI,30.88,32242.62,180,1,384,0
8554,72,Célibataire,1,3279.57,11505.34,17,CDD,25.69,55665.35,180,0,812,1
8555,53,Célibataire,3,3887.4,48801.11,0,CDD,19.37,36310.89,180,1,437,0
8556,23,Célibataire,3,2429.17,100329.92,16,CDI,24.4,35913.36,24,1,502,0
8557,33,Marié,2,2288.71,28710.34,19,CDD,25.42,8031.22,36,0,875,0
8558,51,Marié,1,2181.15,103425.03,6,CDD,31.23,26394.36,48,0,528,0
8559,40,Célibataire,2,1974.95,5869.34,5,CDI,24.13,44961.58,240,0,660,0
8560,67,Célibataire,0,1563.93,91187.96,12,CDI,14.4,31175.11,60,0,829,0
8561,59,Marié,0,2614.95,94352.89,27,CDD,43.11,1475.13,120,0,477,0
8562,41,Marié,0,1738.29,92113.34,6,CDI,28.29,26536.92,12,0,642,0
8563,73,Marié,1,800.0,67460.34,27,CDI,24.05,21022.83,180,0,789,0
8564,66,Veuf,2,4531.46,46998.21,23,CDI,27.82,15511.23,180,1,337,0
8565,30,Marié,2,4197.34,87083.84,7,Indépendant,31.32,28817.27,180,0,681,0
8566,73,Marié,0,2611.56,56064.34,11,CDI,6.7,12476.69,12,1,714,0
8567,35,Célibataire,0,1200.34,54293.34,27,CDI,0.0,26156.67,24,0,679,0
8568,71,Marié,0,4799.08,11286.1,27,CDI,54.65,13630.0,180,1,510,0
8569,30,Célibataire,1,3019.53,12679.35,15,CDI,27.93,11627.08,120,1,407,0
8570,66,Célibataire,3,2133.16,70118.44,2,CDD,31.83,6663.89,60,0,594,0
8571,54,Marié,2,4013.11,35730.52,6,CDI,43.53,15940.64,120,2,413,0
8572,60,Célibataire,2,1504.44,79424.85,5,Indépendant,16.3,23755.96,12,0,372,1
8573,56,Célibataire,1,800.0,88131.77,28,CDI,13.66,25963.21,60,1,617,0
8574,59,Marié,1,1846.78,0.0,12,CDD,35.46,14605.75,36,1,472,0
8575,34,Célibataire,0,3219.93,21198.79,13,CDI,35.12,31569.59,300,0,623,0
8576,32,Célibataire,0,4779.13,18625.71,12,CDD,26.1,53463.53,60,0,413,0
8577,35,Marié,0,1787.17,110729.12,26,CDD,31.57,37700.46,180,0,606,0
8578,40,Marié,1,1335.3,44460.56,7,CDI,38.65,17464.69,36,1,658,0
8579,71,Célibataire,1,2532.8,63957.2,18,CDD,0.0,20216.56,36,0,825,0
8580,68,Divorcé,0,2488.6,18366.37,13,CDI,23.52,35059.93,120,1,395,0
8581,47,Célibataire,0,4383.78,52214.41,26,CDD,28.46,21481.88,180,0,464,0
8582,75,Marié,0,2754.14,27239.61,24,CDI,0.0,30204.56,240,0,660,0
8583,51,Célibataire,0,4613.05,0.0,4,CDD,23.99,14791.73,120,0,540,0
8584,75,Marié,3,3875.8,26043.68,17,CDI,25.28,43264.78,180,0,519,0
8585,21,Célibataire,3,3423.57,59288.31,3,Indépendant,5.01,21162.86,48,0,717,0
8586,20,Célibataire,2,1035.89,186208.21,22,Indépendant,62.56,22305.07,240,1,846,0
8587,24,Célibataire,1,2105.64,0.0,0,CDI,28.74,35841.0,180,1,504,0
8588,73,Marié,0,2756.18,45879.87,0,Indépendant,60.53,15998.74,36,0,487,0
8589,35,Marié,3,800.0,60014.07,27,Indépendant,5.68,19064.95,120,0,418,0
8590,59,Célibataire,1,1833.61,83118.94,8,CDD,13.27,30981.23,180,1,511,0
8591,24,Veuf,0,2177.84,35130.08,18,CDI,5.35,13532.97,60,0,703,0
8592,57,Célibataire,1,1715.65,27336.19,0,CDI,38.62,13356.41,60,0,707,0
8593,23,Marié,1,4613.3,79891.55,14,CDI,37.75,14934.31,240,0,476,0
8594,39,Célibataire,2,2996.05,78612.65,12,CDI,38.38,18241.88,240,2,705,0
8595,75,Marié,0,2293.56,84992.22,22,Indépendant,11.34,11464.45,180,0,899,0
8596,18,Marié,3,800.0,77194.66,28,CDI,53.5,15939.58,48,0,832,0
8597,21,Marié,4,1970.04,0.0,6,CDD,54.61,31182.82,120,1,507,0
8598,63,Célibataire,1,4095.5,79475.61,13,CDI,50.63,46778.04,60,0,772,0
8599,66,Célibataire,3,1891.28,56052.83,29,Indépendant,14.62,22118.05,120,1,408,0
8600,69,Marié,2,2101.88,0.0,1,CDI,53.02,16863.31,240,1,398,0
8601,67,Célibataire,2,1199.14,74215.77,12,CDI,42.38,7099.79,48,4,482,0
8602,60,Célibataire,0,2666.49,32592.67,7,CDD,27.52,27019.4,60,0,845,0
8603,46,Célibataire,0,2819.89,90791.79,27,Indépendant,14.54,23951.56,48,1,693,0
8604,38,Célibataire,0,2684.92,40676.57,11,Retraité,28.32,6281.09,180,0,784,0
8605,43,Célibataire,0,1322.25,73094.05,12,CDD,48.33,18106.81,60,1,471,0
8606,31,Divorcé,1,3010.73,69419.72,2,CDI,39.57,15505.94,60,1,597,0
8607,26,Marié,1,2088.85,7256.85,28,Indépendant,20.47,9633.47,60,1,405,0
8608,64,Marié,1,2737.71,103270.98,18,CDI,30.66,16472.3,60,0,345,0
8609,29,Célibataire,1,3290.56,17323.78,29,CDI,11.91,32123.5,48,1,460,0
8610,59,Marié,1,2920.48,13249.55,11,Retraité,30.55,1000.0,180,0,752,0
8611,68,Marié,1,3153.81,90173.16,20,CDD,4.02,27365.05,120,0,796,0
8612,73,Marié,1,3190.34,57088.08,29,Indépendant,21.54,16959.27,180,1,827,0
8613,68,Célibataire,0,3373.57,137199.88,1,CDI,51.08,33902.41,48,1,866,0
8614,23,Veuf,0,3475.23,5082.52,19,Indépendant,58.64,1000.0,36,0,743,1
8615,37,Marié,1,3700.69,76882.69,17,CDD,24.37,1000.0,48,1,770,0
8616,41,Divorcé,0,2934.69,67691.56,15,CDI,39.13,30291.9,240,0,364,0
8617,44,Célibataire,1,3341.54,100718.51,27,CDI,81.69,16071.41,60,0,341,0
8618,55,Célibataire,1,2671.25,108241.0,8,CDI,62.77,8988.58,24,0,881,0
8619,25,Célibataire,2,3188.07,79899.92,21,CDI,24.14,12183.55,60,1,519,0
8620,18,Marié,0,2042.67,71025.26,16,CDD,12.04,17623.58,60,0,304,0
8621,71,Célibataire,2,800.0,50011.0,24,CDI,30.13,7358.05,60,0,724,0
8622,66,Marié,1,3951.01,50961.58,23,CDI,64.06,37151.95,120,0,308,0
8623,66,Marié,4,2693.93,85915.61,17,CDI,14.2,9488.33,300,2,347,0
8624,41,Marié,2,2669.48,73553.23,18,Retraité,0.0,25196.66,180,0,750,0
8625,64,Marié,0,3398.8,73418.42,6,Indépendant,39.74,42432.82,60,1,768,0
8626,24,Marié,0,1836.57,47127.16,3,Retraité,33.31,21353.33,180,0,468,0
8627,36,Marié,2,2393.19,0.0,7,Retraité,33.4,17904.98,48,1,745,1
8628,39,Célibataire,0,1915.82,24820.76,0,Indépendant,29.65,31944.21,180,0,495,0
8629,74,Marié,0,2312.7,27399.68,9,CDI,27.96,5737.66,120,0,868,0
8630,72,Divorcé,0,2109.15,59546.34,3,CDD,11.72,22663.99,180,1,531,0
8631,52,Célibataire,3,1946.0,94143.86,16,CDI,36.75,32665.54,120,0,777,1
8632,47,Divorcé,1,2887.41,46952.9,6,Indépendant,30.57,49508.61,60,1,472,0
8633,46,Célibataire,4,800.0,15264.69,24,Indépendant,62.32,60705.43,36,0,839,0
8634,39,Célibataire,1,3817.73,0.0,0,CDI,25.99,1000.0,60,0,676,0
8635,28,Célibataire,0,1788.21,32528.66,15,Indépendant,32.07,5630.3,180,0,323,0
8636,37,Célibataire,0,2986.09,11045.92,23,Retraité,6.3,29545.77,48,0,612,0
8637,46,Marié,1,3042.99,83126.95,9,CDI,12.3,17288.12,48,0,514,0
8638,68,Divorcé,1,2202.9,77760.37,10,CDI,40.25,9306.02,180,1,508,0
8639,58,Marié,0,2934.22,19024.98,5,CDI,61.77,11344.14,36,1,406,0
8640,59,Veuf,2,1417.11,63730.1,21,CDD,34.4,41297.19,60,0,363,0
8641,51,Célibataire,2,1952.49,53969.64,23,Indépendant,25.92,33677.45,120,0,653,0
8642,18,Célibataire,1,2257.95,9162.91,0,CDI,3.54,31015.52,60,0,397,0
8643,48,Marié,0,2954.45,65275.31,8,Retraité,32.45,18212.32,300,0,877,0
8644,47,Marié,2,2160.07,53090.24,10,CDI,50.13,12240.22,240,0,634,0
8645,65,Célibataire,2,2338.11,83105.18,5,CDD,20.15,28063.07,240,0,641,0
8646,35,Veuf,2,3329.09,46128.34,18,Retraité,20.19,21981.36,300,0,697,0
8647,72,Marié,2,2896.34,107839.16,12,Retraité,14.46,1944.47,300,0,863,0
8648,75,Veuf,3,4837.69,26945.51,16,CDI,44.76,26756.3,60,1,522,0
8649,34,Célibataire,4,1594.43,0.0,13,Retraité,30.55,35908.84,120,0,870,0
8650,55,Marié,0,1214.58,58406.03,19,CDI,24.59,1000.0,180,0,587,0
8651,31,Marié,0,4411.24,98121.83,20,CDI,40.46,25141.15,180,2,639,0
8652,40,Marié,2,2762.39,5751.66,3,CDD,19.53,39286.91,48,0,721,0
8653,42,Célibataire,1,3832.0,39788.19,26,CDI,11.66,23910.61,60,3,857,0
8654,32,Divorcé,0,1494.58,73536.22,6,CDI,33.91,28418.21,240,0,432,0
8655,63,Divorcé,0,2011.88,0.0,14,Indépendant,26.75,1000.0,240,0,573,0
8656,73,Célibataire,3,2633.8,137956.92,21,CDI,31.02,23815.27,180,2,501,0
8657,39,Célibataire,1,2500.3,61040.29,28,CDI,52.15,9674.85,12,0,805,0
8658,20,Marié,1,2423.9,33404.85,9,Indépendant,39.08,34941.06,120,0,621,0
8659,73,Marié,0,916.48,83876.95,4,CDI,12.23,9623.33,48,0,540,0
8660,72,Marié,2,2385.36,51572.59,12,Indépendant,28.98,15282.33,180,0,428,1
8661,36,Célibataire,0,2841.2,29408.41,14,Retraité,23.9,19048.79,24,0,809,0
8662,74,Marié,0,2162.84,81152.92,2,Indépendant,24.78,10448.38,180,0,333,0
8663,61,Marié,0,3480.02,65197.48,24,CDI,11.92,14754.91,60,2,717,0
8664,51,Célibataire,2,3483.51,0.0,18,CDD,24.63,7739.83,60,0,468,0
8665,52,Marié,0,2718.19,35629.51,2,CDI,18.64,12863.21,120,0,366,0
8666,67,Célibataire,0,1773.35,28355.77,18,CDI,23.73,34137.42,48,1,586,0
8667,18,Célibataire,1,2857.87,36103.68,11,Indépendant,30.24,35494.42,180,0,768,0
8668,69,Marié,1,2997.28,62858.98,13,CDI,24.99,25321.32,240,1,518,0
8669,38,Veuf,1,2598.65,0.0,7,CDI,4.75,44675.02,300,2,705,0
8670,46,Célibataire,0,1754.07,88690.88,17,CDI,22.03,26304.42,120,1,317,0
8671,23,Célibataire,0,3344.38,27988.81,3,CDD,20.81,25724.59,120,1,538,0
8672,54,Célibataire,2,2928.49,80672.31,28,CDI,39.76,27347.92,240,0,753,0
8673,18,Célibataire,1,2100.95,27585.58,23,CDI,34.83,8036.48,48,3,507,0
8674,68,Marié,0,2655.37,37281.35,10,CDI,40.37,7559.75,120,1,359,0
8675,18,Marié,2,1577.87,125339.85,29,Retraité,33.85,12824.38,48,0,787,0
8676,44,Célibataire,2,800.0,8527.01,16,Retraité,31.36,12428.5,60,2,804,0
8677,38,Veuf,1,972.66,29183.38,18,CDI,29.42,24028.0,180,0,715,0
8678,70,Célibataire,3,2762.0,23777.28,3,CDI,46.77,40312.95,24,1,803,0
8679,33,Divorcé,2,2201.08,114385.92,5,CDI,51.56,14175.42,60,1,460,0
8680,61,Divorcé,1,2919.98,0.0,1,CDI,36.03,8675.91,180,0,777,0
8681,71,Marié,0,3330.7,84755.57,6,CDD,38.62,3387.58,60,2,762,0
8682,57,Célibataire,0,2847.61,0.0,27,CDI,12.58,25711.87,48,0,551,0
8683,43,Marié,2,1856.21,0.0,18,CDI,25.66,19672.77,60,0,590,0
8684,33,Marié,1,2911.78,18322.5,13,CDI,27.7,48287.63,120,1,838,0
8685,45,Divorcé,3,2111.92,36495.77,15,Retraité,22.22,11452.8,120,1,897,0
8686,18,Marié,2,2177.35,90971.38,7,CDI,56.56,39945.31,12,1,455,0
8687,53,Marié,0,3550.52,40436.44,17,CDI,33.41,1000.0,36,3,610,1
8688,27,Marié,4,3070.41,70579.35,8,CDD,27.32,1000.0,120,1,773,0
8689,60,Veuf,1,2082.7,23733.77,3,CDD,9.94,35240.38,24,0,864,0
8690,34,Marié,1,1682.41,52522.58,13,CDI,40.45,19863.26,240,0,834,0
8691,74,Divorcé,3,3886.79,91417.61,23,CDD,37.61,16335.05,60,0,520,0
8692,40,Marié,2,2456.49,75269.61,19,CDI,19.43,12776.18,180,1,303,1
8693,24,Marié,1,1354.82,72385.81,21,CDD,22.27,32523.02,180,0,601,0
8694,61,Marié,4,2058.33,0.0,23,CDI,21.16,33190.01,240,0,840,0
8695,70,Marié,1,800.0,25288.02,20,Retraité,33.9,47352.69,180,0,774,0
8696,24,Célibataire,1,800.0,55122.55,21,CDI,23.84,28001.35,240,2,851,0
8697,61,Marié,3,3454.57,41450.1,17,CDI,13.62,33613.09,48,1,555,0
8698,32,Marié,0,1620.06,29024.81,19,Indépendant,58.37,1000.0,12,1,637,0
8699,51,Célibataire,3,1281.13,15390.99,4,Indépendant,33.25,3585.65,120,2,631,0
8700,63,Célibataire,2,1934.41,89443.36,0,Indépendant,10.83,27181.61,48,2,508,0
8701,62,Marié,2,2162.97,63561.0,22,CDI,10.95,32864.82,180,1,360,0
8702,21,Marié,0,1905.68,84992.0,5,CDI,41.02,40439.17,60,2,371,0
8703,31,Célibataire,1,1593.89,144814.96,19,CDD,14.17,1000.0,180,0,713,0
8704,31,Marié,1,2458.64,0.0,3,Indépendant,19.99,13137.19,180,1,543,0
8705,33,Divorcé,3,2260.07,60503.0,18,CDI,10.86,14175.56,60,0,685,0
8706,24,Marié,0,4194.83,40556.42,27,CDI,19.24,8696.72,240,1,735,0
8707,49,Célibataire,1,2134.51,97087.88,16,Retraité,40.92,1000.0,60,0,783,0
8708,36,Divorcé,1,2458.27,89651.52,5,CDD,29.66,27627.54,300,0,337,1
8709,19,Divorcé,2,1584.86,44153.47,4,Retraité,20.43,1000.0,12,1,495,0
8710,27,Célibataire,3,3147.6,55397.07,5,CDI,5.7,28972.75,120,0,421,0
8711,67,Célibataire,0,4165.46,90848.55,25,CDI,12.03,31955.1,12,1,842,0
8712,34,Marié,1,2403.71,78855.94,0,CDI,22.4,32866.84,60,1,680,0
8713,54,Marié,3,1869.99,123045.48,17,CDI,30.27,25908.95,60,1,822,0
8714,29,Célibataire,1,2680.52,60785.81,14,CDI,36.98,25853.07,36,2,558,0
8715,23,Marié,3,2977.19,36712.56,15,CDI,11.91,1000.0,180,0,300,0
8716,39,Marié,4,5390.8,15192.89,22,CDD,35.79,5640.55,60,1,729,0
8717,49,Divorcé,5,2350.73,58284.79,8,Indépendant,34.16,15519.77,36,0,554,0
8718,58,Marié,3,2159.03,12646.21,21,CDI,33.41,1000.0,48,1,683,0
8719,37,Marié,2,1344.71,54751.41,21,CDI,0.0,1000.0,36,0,641,0
8720,18,Veuf,1,2200.73,119321.92,4,CDI,31.54,11440.96,120,0,502,0
8721,71,Célibataire,1,2078.86,88979.77,10,CDI,24.51,20007.78,60,0,483,0
8722,64,Célibataire,0,3046.65,0.0,4,Indépendant,26.74,30764.95,48,0,744,0
8723,70,Marié,1,2230.43,0.0,5,CDI,56.25,1000.0,300,1,789,0
8724,75,Célibataire,1,1480.35,0.0,1,CDI,4.99,25436.54,120,0,770,0
8725,23,Marié,1,1442.18,26240.19,9,Indépendant,59.61,7975.81,60,0,625,0
8726,36,Célibataire,0,2077.69,36864.67,21,Indépendant,0.0,22215.22,60,0,593,0
8727,35,Célibataire,2,3255.66,94773.1,3,Indépendant,25.26,35800.88,240,0,394,0
8728,23,Divorcé,0,2678.4,82233.45,13,CDI,38.07,13808.41,120,1,321,0
8729,62,Marié,2,2970.02,72867.49,2,Retraité,13.12,26932.59,36,1,430,0
8730,50,Marié,0,2513.64,25795.77,12,CDI,34.13,33207.93,180,0,325,0
8731,40,Célibataire,2,2897.51,27468.2,22,Indépendant,18.8,23733.44,240,1,621,0
8732,40,Célibataire,0,2147.28,23087.45,29,CDI,33.51,25889.53,120,1,321,0
8733,43,Marié,2,1638.79,106116.9,14,CDI,27.54,1000.0,12,1,839,0
8734,30,Célibataire,0,1660.77,25166.56,15,Indépendant,27.43,22154.68,48,0,497,0
8735,24,Marié,0,1610.66,0.0,4,CDI,52.32,1000.0,180,0,779,0
8736,32,Célibataire,1,3764.05,43141.59,9,CDI,45.16,31791.12,48,0,320,0
8737,61,Célibataire,0,3477.39,112305.27,2,CDD,20.96,19359.38,60,0,580,0
8738,44,Marié,1,2073.14,47245.2,15,Retraité,39.59,2675.28,48,1,512,0
8739,43,Marié,1,2667.06,47615.36,7,CDI,32.48,26997.0,36,0,373,0
8740,50,Marié,3,3197.39,0.0,15,CDI,17.62,33074.76,60,0,388,0
8741,32,Marié,1,1909.06,71640.99,4,CDI,24.62,11237.85,120,0,827,0
8742,53,Marié,2,2376.8,89775.36,10,Retraité,43.3,27771.23,48,0,874,0
8743,62,Marié,1,1550.32,42899.73,18,CDD,16.13,1000.0,48,0,466,0
8744,72,Marié,1,1627.6,79807.75,28,CDI,24.25,22835.04,36,0,583,0
8745,44,Célibataire,1,3171.91,0.0,15,CDD,43.22,29497.02,120,0,543,0
8746,74,Célibataire,0,2564.88,114076.45,13,CDI,44.75,21987.74,48,2,356,0
